1091,"[-0.99999729 -0.99999994 -0.99999714 -0.99999991 -0.99999714 -0.99999991
 -0.9999999  -0.99843099 -0.99999993 -0.99999728 -0.99999997 -0.99999994
 -0.99999991]"
3139,"[-0.99972269 -0.99966513 -0.9996475  -0.9997995  -0.99969462 -0.99972724
 -0.99968187 -0.9997177  -0.99966513 -0.99969491 -0.99966513 -0.99972724
 -0.99972461]"
7491,"[-0.99696074 -0.99711271 -0.99781022 -0.99752451 -0.99818028 -0.99787757
 -0.99706639 -0.99750068 -0.99696074 -0.99776587 -0.99711271 -0.99787757
 -0.99798369]"
7495,"[-0.9960722  -0.9960722  -0.99818028 -0.98875953 -0.99787757 -0.99623333
 -0.99626859 -0.99610163 -0.9970945  -0.99645516 -0.99750901 -0.9966324
 -0.9966324 ]"
7503,"[-0.99949523 -0.9996475  -0.99951489 -0.99941126 -0.99951702 -0.99949523
 -0.99940649 -0.99938027 -0.99938027 -0.99938082 -0.9994311  -0.99941126
 -0.99948686]"
7647,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
8,"[-1.         -0.99999884 -0.96764627 -0.96764635 -0.99999892 -0.99999874
 -0.97440019 -0.98574587 -0.97364781 -0.9676136  -0.97362119 -0.99999892
 -0.99999906]"
136,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
200,"[-0.99943698 -1.         -1.         -0.99922906 -0.99937679 -0.99951777
 -1.         -1.         -1.         -1.         -1.         -0.99949187
 -0.99940795]"
2248,"[-0.99826154 -0.99999998 -0.99999998 -0.99834846 -0.99999998 -0.99817004
 -0.99999998 -0.99999998 -0.99999998 -0.99293499 -0.99999998 -0.99999998
 -0.99999998]"
6344,"[-0.9997747  -0.99977784 -0.99983669 -0.99976614 -0.99975086 -0.99980952
 -0.99980952 -0.99976403 -0.99981905 -0.99986799 -0.99974088 -0.99976614
 -0.99975036]"
6348,"[-0.91311563 -0.99852973 -0.99859194 -0.99885313 -0.99843982 -0.99906586
 -0.99872922 -0.91299172 -0.99858621 -0.99843982 -0.91299172 -0.99885313
 -0.99866234]"
6604,"[-0.99626859 -0.99475267 -0.99407947 -0.99564787 -0.99492389 -0.99407947
 -0.99376786 -0.99376786 -0.99465672 -0.99465672 -0.99492389 -0.9943755
 -0.99541881]"
8140,"[-0.99990711 -0.99991617 -0.99991617 -0.99993649 -0.99990376 -0.99991175
 -0.99990222 -0.99990222 -0.99991175 -0.99994146 -0.99990222 -0.99990222
 -0.99991175]"
8157,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -0.91854755 -1.         -1.         -1.         -1.
 -1.        ]"
16,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
80,"[-0.99956479 -0.99956479 -0.99943755 -0.9994978  -1.         -0.99943755
 -1.         -0.99946513 -1.         -1.         -1.         -1.
 -0.99949239]"
88,"[-1.         -1.         -0.99373278 -1.         -1.         -1.
 -1.         -1.         -0.99373278 -1.         -0.99404614 -1.
 -1.        ]"
120,"[-0.99999965 -0.99999953 -0.9999996  -0.99999958 -0.91854912 -0.9184664
 -0.99999954 -0.99999957 -0.91854901 -0.99999963 -0.99999959 -0.99999967
 -0.99999953]"
121,"[-0.99982472 -0.99968187 -0.99968187 -0.99962584 -0.9997512  -0.99971289
 -0.99966513 -0.99968187 -0.9996475  -0.99969778 -0.99973214 -0.99975384
 -0.99956346]"
5241,"[-0.99287159 -0.99305043 -0.99711271 -0.99273114 -0.99407947 -0.99309459
 -0.99294738 -0.99359159 -0.99277289 -0.99376786 -0.99309459 -0.99407947
 -0.99407947]"
5759,"[-0.99999927 -0.99999927 -0.99999929 -0.99999928 -0.99999928 -0.99999937
 -0.99999938 -0.99999929 -0.99999925 -0.99999925 -0.99999923 -0.99999925
 -0.99999925]"
7807,"[-0.99969607 -1.         -0.99969607 -1.         -1.         -1.
 -1.         -1.         -1.         -0.99971127 -1.         -1.
 -1.        ]"
6,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4102,"[-1.         -1.         -1.         -0.99999957 -0.99999947 -1.
 -1.         -1.         -1.         -1.         -0.99999947 -1.
 -1.        ]"
