329,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4425,"[-0.99998797 -0.99999633 -0.99999656 -0.99999614 -0.99999665 -0.999997
 -0.99999669 -0.99999664 -0.99999614 -0.99999802 -0.99999614 -0.99999633
 -0.99999662]"
4427,"[-0.99928544 -0.99885804 -0.99934903 -0.999492   -0.9993085  -0.99932251
 -0.99931332 -0.9994942  -0.99934766 -0.99934766 -0.99931332 -0.99934766
 -0.99934766]"
4555,"[-0.99960942 -0.99959989 -0.99966513 -0.99962895 -0.99959136 -0.99961744
 -0.9996475  -0.99968474 -0.99961556 -0.99958886 -0.99964977 -0.99958886
 -0.99960762]"
5067,"[-0.9990167  -0.99891047 -0.99895969 -0.99333532 -0.99895514 -0.99890824
 -0.99906021 -0.99887115 -0.99910634 -0.9990682  -0.99891047 -0.99889712
 -0.99905474]"
4096,"[-1.         -0.99999995 -0.99999994 -0.99999993 -0.99999997 -0.99999996
 -0.99999994 -0.99999994 -0.99999995 -0.99999995 -0.99999996 -0.99999993
 -0.99999995]"
4160,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4164,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -0.58994699]"
5196,"[-0.99995232 -0.99996091 -0.9999547  -0.99996976 -0.99997288 -0.9999631
 -0.99996836 -0.99995669 -0.99995886 -0.99997288 -0.99995232 -0.99996649
 -0.99996836]"
5326,"[-0.99843982 -0.99064156 -0.99876138 -0.99896495 -0.99851783 -0.99872922
 -0.99859194 -0.9913786  -0.99089704 -0.99859194 -0.99835771 -0.99866234
 -0.99866234]"
5327,"[-0.99984486 -0.99986574 -0.99986698 -0.99983669 -0.99986698 -0.99987363
 -0.99993837 -0.99986144 -0.99188976 -0.99984896 -0.99983669 -0.99985261
 -0.99984486]"
7631,"[-0.99999999 -0.99999999 -0.99999999 -0.99999999 -0.99999999 -0.99999999
 -0.99999999 -0.99999956 -0.99999999 -0.99999999 -0.99999999 -0.99999999
 -0.99999999]"
8143,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.99949239 -1.
 -1.        ]"
4416,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
6592,"[-0.99998859 -0.99998457 -0.99998534 -0.99998677 -0.99998534 -0.9999867
 -0.99998534 -0.99999254 -0.99998608 -0.99998457 -0.99998736 -0.99998534
 -0.99998772]"
6596,"[-0.99987995 -0.99989166 -0.9999007  -0.99987995 -0.99988435 -0.99988595
 -0.99987995 -0.99988595 -0.99989166 -0.99988499 -0.99987995 -0.99990711
 -0.99990222]"
6598,"[-0.99958886 -0.99966376 -0.99960942 -0.99952047 -0.99960942 -0.99956722
 -0.99952047 -0.99958886 -0.99965352 -0.99954445 -0.99961593 -0.99954445
 -0.99959292]"
6599,"[-0.99983669 -0.99986129 -0.99985828 -0.99983985 -0.99983399 -0.99982809
 -0.99984486 -0.99984486 -0.99985163 -0.99981905 -0.99982809 -0.99983669
 -0.99985261]"
6607,"[-0.99998909 -0.99999028 -0.9999912  -0.99998806 -0.99998916 -0.99998866
 -0.99189969 -0.99998866 -0.99170496 -0.99999122 -0.99998977 -0.99999122
 -0.99999028]"
7119,"[-0.99999994 -0.99999994 -0.99999996 -0.99999993 -0.99999994 -0.99999993
 -0.99999996 -0.99999994 -0.97159972 -0.99999995 -0.99999995 -0.99999994
 -0.99999993]"
320,"[-1.         -1.         -0.99992772 -1.         -1.         -1.
 -1.         -1.         -0.99992488 -1.         -1.         -1.
 -1.        ]"
1344,"[-1.         -1.         -1.         -0.99959835 -1.         -0.99960722
 -1.         -0.99958655 -0.99958655 -1.         -1.         -1.
 -1.        ]"
1348,"[-1.    -1.    -1.    -0.905 -1.    -1.    -1.    -1.    -1.    -1.
 -1.    -1.    -1.   ]"
